id,deviceid,valid,latitude,longitude,devicetime,speed,attributes
1229140,16,1,19.478930666666667,-98.125378,2019-04-04 05:23:24,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1229171,16,1,19.478930666666667,-98.125378,2019-04-04 05:23:34,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1229205,16,1,19.478930666666667,-98.125378,2019-04-04 05:23:44,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1229240,16,1,19.478930666666667,-98.125378,2019-04-04 05:23:54,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1229271,16,1,19.478930666666667,-98.125378,2019-04-04 05:24:04,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1229305,16,1,19.478930666666667,-98.125378,2019-04-04 05:24:14,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1229336,16,1,19.478930666666667,-98.125378,2019-04-04 05:24:24,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1229368,16,1,19.478930666666667,-98.125378,2019-04-04 05:24:34,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1229402,16,1,19.478930666666667,-98.125378,2019-04-04 05:24:44,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1229436,16,1,19.478930666666667,-98.125378,2019-04-04 05:24:54,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1229469,16,1,19.478930666666667,-98.125378,2019-04-04 05:25:04,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1229502,16,1,19.478930666666667,-98.125378,2019-04-04 05:25:14,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1229533,16,1,19.478930666666667,-98.125378,2019-04-04 05:25:24,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1229564,16,1,19.478930666666667,-98.125378,2019-04-04 05:25:34,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1229597,16,1,19.478930666666667,-98.125378,2019-04-04 05:25:44,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1229633,16,1,19.478930666666667,-98.125378,2019-04-04 05:25:54,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1229670,16,1,19.478930666666667,-98.125378,2019-04-04 05:26:04,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1229701,16,1,19.478930666666667,-98.125378,2019-04-04 05:26:14,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1229731,16,1,19.478930666666667,-98.125378,2019-04-04 05:26:24,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1229761,16,1,19.478930666666667,-98.125378,2019-04-04 05:26:34,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1229797,16,1,19.478930666666667,-98.125378,2019-04-04 05:26:44,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1229832,16,1,19.478930666666667,-98.125378,2019-04-04 05:26:54,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1229864,16,1,19.478930666666667,-98.125378,2019-04-04 05:27:04,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1229896,16,1,19.478930666666667,-98.125378,2019-04-04 05:27:14,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1229928,16,1,19.478930666666667,-98.125378,2019-04-04 05:27:24,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1229960,16,1,19.478930666666667,-98.125378,2019-04-04 05:27:34,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1229994,16,1,19.478930666666667,-98.125378,2019-04-04 05:27:44,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1230030,16,1,19.478930666666667,-98.125378,2019-04-04 05:27:54,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1230062,16,1,19.478930666666667,-98.125378,2019-04-04 05:28:04,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1230095,16,1,19.478930666666667,-98.125378,2019-04-04 05:28:14,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1230125,16,1,19.478930666666667,-98.125378,2019-04-04 05:28:24,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1230156,16,1,19.478930666666667,-98.125378,2019-04-04 05:28:34,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1230190,16,1,19.478930666666667,-98.125378,2019-04-04 05:28:44,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1230225,16,1,19.478930666666667,-98.125378,2019-04-04 05:28:54,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1230257,16,1,19.478930666666667,-98.125378,2019-04-04 05:29:04,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1230291,16,1,19.478930666666667,-98.125378,2019-04-04 05:29:14,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1230321,16,1,19.478930666666667,-98.125378,2019-04-04 05:29:24,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1230352,16,1,19.478930666666667,-98.125378,2019-04-04 05:29:34,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1230387,16,1,19.478930666666667,-98.125378,2019-04-04 05:29:44,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1230422,16,1,19.478930666666667,-98.125378,2019-04-04 05:29:54,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1230455,16,1,19.478930666666667,-98.125378,2019-04-04 05:30:04,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1230486,16,1,19.478930666666667,-98.125378,2019-04-04 05:30:14,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1230517,16,1,19.478930666666667,-98.125378,2019-04-04 05:30:24,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1230555,16,1,19.478930666666667,-98.125378,2019-04-04 05:30:34,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1230585,16,1,19.478930666666667,-98.125378,2019-04-04 05:30:44,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1230619,16,1,19.478930666666667,-98.125378,2019-04-04 05:30:54,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1230651,16,1,19.478930666666667,-98.125378,2019-04-04 05:31:04,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1230684,16,1,19.478930666666667,-98.125378,2019-04-04 05:31:14,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1230714,16,1,19.478930666666667,-98.125378,2019-04-04 05:31:24,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1230746,16,1,19.478930666666667,-98.125378,2019-04-04 05:31:34,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1230779,16,1,19.478930666666667,-98.125378,2019-04-04 05:31:44,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1230813,16,1,19.478930666666667,-98.125378,2019-04-04 05:31:54,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1230846,16,1,19.478930666666667,-98.125378,2019-04-04 05:32:04,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1230877,16,1,19.478930666666667,-98.125378,2019-04-04 05:32:14,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1230911,16,1,19.478930666666667,-98.125378,2019-04-04 05:32:24,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1230942,16,1,19.478930666666667,-98.125378,2019-04-04 05:32:34,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
